AccountID,TransactionAmount,TransactionType,Location,MerchantID,Channel,TransactionDuration,LoginAttempts,AccountBalance,ip_prefix,time_diff_days,age_group,TransactionType_enc,Location_enc,MerchantID_enc,Channel_enc,ip_prefix_enc,age_group_enc,pca1,pca2,fraud_label
AC00153,256.34,Debit,Kansas City,M057,Branch,99.0,1.0,7471.63,89.18,440.6423726851852,65+,1,18,56,1,560,4,2.0052380910590903,0.6027677367737281,0
AC00197,56.11,Debit,Boston,M025,Branch,109.0,1.0,11123.65,133.63,587.6121527777777,36-50,1,4,24,1,91,2,0.3359320470442897,0.3619052637692835,0
AC00219,118.1,Debit,Fort Worth,M058,ATM,50.0,1.0,7976.6,62.27,405.66987268518517,36-50,1,13,57,0,490,2,0.4601054514246833,1.29620494694898,0
AC00255,137.86,Credit,Sacramento,M096,Online,120.0,1.0,8046.94,110.64,433.66270833333334,65+,0,34,95,2,35,4,2.2245423494132264,-1.972731072933115,0
AC00035,813.78,Credit,Atlanta,M012,ATM,55.0,1.0,14935.5,101.90,454.60171296296295,51-65,0,1,11,0,13,3,1.952975487694444,-0.7863534250544298,1
AC00003,237.97,Debit,Columbus,M089,ATM,69.0,1.0,13486.15,170.154,664.6110069444444,65+,1,8,88,0,210,4,2.661288608150166,1.8581196868752203,0
AC00136,684.96,Debit,Mesa,M070,ATM,31.0,1.0,526.67,165.114,664.6578472222222,18-25,1,23,69,0,193,0,-2.365610745239554,1.3826362704844606,0
AC00337,878.63,Debit,Columbus,M080,ATM,139.0,1.0,4954.37,61.95,577.6302314814815,51-65,1,8,79,0,487,3,0.8647624340927331,1.7069633638817865,0
AC00265,276.56,Debit,Austin,M002,Branch,15.0,1.0,8942.58,28.120,573.6129976851852,65+,1,2,1,1,378,4,2.175330797632663,0.4183409084899094,0
AC00356,8.75,Debit,Louisville,M043,ATM,199.0,1.0,4044.62,6.44,507.66627314814815,65+,1,21,42,0,481,4,2.0382890756218752,1.446312641737501,0
AC00305,637.48,Debit,Colorado Springs,M016,Online,207.0,1.0,4148.85,72.192,412.65297453703704,51-65,1,7,15,2,514,3,1.0260043371055214,-0.5573160792139872,0
AC00300,103.15,Debit,San Diego,M010,Branch,179.0,1.0,11388.15,161.177,431.5907407407407,51-65,1,36,9,1,181,3,1.305498245688327,-0.04096698464244303,0
AC00301,505.6,Debit,Denver,M021,Branch,183.0,1.0,5347.57,104.155,628.5926273148148,51-65,1,10,20,1,15,3,0.7676692265850551,0.3413599891207401,0
AC00154,371.86,Debit,Miami,M073,ATM,91.0,1.0,1329.45,41.110,622.6106712962963,36-50,1,24,72,0,425,2,-0.43938103158853964,1.597632643574285,0
AC00201,14.26,Debit,Virginia Beach,M094,Branch,37.0,1.0,2475.65,62.152,342.62831018518517,36-50,1,41,93,1,488,2,-0.09428457748490902,0.4535053593425575,0
AC00004,13.16,Debit,Mesa,M084,Branch,98.0,1.0,1019.46,161.177,552.607175925926,36-50,1,23,83,1,181,2,-0.4284389771192633,0.643044739068125,0
AC00237,167.92,Debit,Memphis,M050,ATM,136.0,2.0,14321.73,214.125,496.59305555555557,36-50,1,22,49,0,338,2,0.6893492576704827,1.1890404651066828,0
AC00304,73.01,Debit,Houston,M070,ATM,101.0,1.0,2833.12,193.217,544.6300925925926,51-65,1,15,69,0,274,3,0.6849050246481059,1.5076194825723663,0
AC00086,201.5,Credit,Dallas,M066,Online,196.0,1.0,12148.32,193.83,478.58133101851854,51-65,0,9,65,2,276,3,1.8959880900550679,-1.8577845831552724,0
AC00483,150.3,Debit,Las Vegas,M077,Online,204.0,1.0,14371.08,188.77,454.61292824074076,36-50,1,19,76,2,253,2,0.7608882987027246,-0.3051405058463104,0
AC00288,23.7,Debit,San Francisco,M071,ATM,32.0,1.0,7947.44,200.13,374.5973611111111,36-50,1,37,70,0,299,2,0.33679573253547274,1.1000862453088671,0
AC00134,49.59,Debit,Boston,M089,Branch,147.0,1.0,6037.03,18.92,436.64208333333335,36-50,1,4,88,1,232,2,0.2891876609441237,0.650976464344954,0
AC00130,720.13,Credit,Omaha,M024,ATM,96.0,1.0,387.02,155.140,628.5895833333333,18-25,0,29,23,0,155,0,-2.23478382789864,-0.65424846786483,0
AC00393,134.92,Debit,Los Angeles,M021,Online,101.0,1.0,1081.97,125.225,369.64122685185185,18-25,1,20,20,2,77,0,-2.198041147665989,-1.025361361564665,0
AC00029,116.97,Debit,Oklahoma City,M041,ATM,299.0,1.0,729.7,23.92,480.6357638888889,18-25,1,28,40,0,367,0,-2.4619686014565345,1.0823246668049338,0
AC00228,11.06,Debit,Colorado Springs,M037,ATM,13.0,3.0,2782.21,30.229,368.58893518518516,26-35,1,7,36,0,387,1,-1.0004957559899876,0.8964080427394512,0
AC00131,88.29,Credit,Houston,M039,Online,287.0,1.0,5245.93,194.29,653.641099537037,36-50,0,15,38,2,278,2,0.2643403339988264,-1.8228294418945967,0
AC00233,5.81,Debit,Houston,M064,ATM,222.0,1.0,1290.95,141.121,499.60525462962966,18-25,1,15,63,0,114,0,-2.0098135409207223,1.2111318664620125,0
AC00017,103.48,Debit,Baltimore,M095,ATM,33.0,1.0,6494.25,1.98,643.6703356481481,26-35,1,3,94,0,3,1,-0.7081398141290574,1.6384659213391295,0
AC00071,156.74,Debit,Oklahoma City,M010,ATM,136.0,1.0,4004.35,147.234,618.573599537037,65+,1,28,9,0,136,4,1.7508608081252863,1.1336953739115827,0
AC00128,505.14,Debit,Portland,M058,ATM,179.0,1.0,2525.47,48.89,670.6092824074074,65+,1,32,57,0,444,4,1.3674472589988698,1.6345691473137711,0
AC00073,31.06,Debit,Kansas City,M072,ATM,61.0,1.0,11014.25,41.0,349.6306828703704,36-50,1,18,71,0,424,2,0.6420410042872189,1.2471352259752557,0
AC00353,7.61,Debit,Atlanta,M022,ATM,163.0,1.0,6275.0,40.192,409.579537037037,36-50,1,1,21,0,419,2,0.3287285040560283,1.1265727252074702,0
AC00209,276.16,Credit,Portland,M019,ATM,71.0,1.0,1733.34,64.15,629.6650462962963,51-65,0,32,18,0,494,3,0.4333362397496055,-0.3467464106445091,0
AC00396,145.77,Debit,Memphis,M040,ATM,237.0,1.0,5294.98,158.129,578.6688888888889,65+,1,22,39,0,167,4,1.802429740198605,1.3374188869444736,0
AC00439,369.44,Debit,Detroit,M094,Online,19.0,1.0,5018.67,26.113,349.6232638888889,26-35,1,11,93,2,373,1,-0.8462868914510583,-0.3547246610117815,0
AC00063,558.86,Debit,Austin,M040,ATM,95.0,1.0,9844.32,156.173,599.6136805555556,51-65,1,2,39,0,160,3,1.4902076413298626,1.3693981900860426,0
AC00203,429.15,Debit,Las Vegas,M054,Branch,218.0,1.0,712.13,41.0,605.6599652777778,26-35,1,19,53,1,424,1,-1.732888708101649,0.5994362685510772,0
AC00394,36.74,Debit,Tucson,M094,Branch,133.0,1.0,6217.58,187.52,636.6155092592593,26-35,1,40,93,1,249,1,-0.8780350427133413,0.7458082378360336,0
AC00258,79.14,Credit,Portland,M061,Online,22.0,1.0,2229.56,170.99,571.6162152777778,51-65,0,32,60,2,213,3,0.7847035582135398,-1.948114357449905,0
AC00144,132.48,Debit,Charlotte,M062,Branch,101.0,1.0,9313.05,44.197,452.5613773148148,36-50,1,5,61,1,431,2,0.09346292695264956,0.5601859497138387,0
AC00169,136.48,Debit,Charlotte,M079,Online,138.0,4.0,4618.53,100.137,447.64108796296296,51-65,1,5,78,2,8,3,0.8874909921113561,-0.521909537034922,0
AC00285,203.76,Debit,Colorado Springs,M012,Branch,37.0,1.0,6747.16,221.105,398.6504166666667,51-65,1,7,11,1,359,3,1.055668298296393,0.13905343490954042,0
AC00047,750.95,Debit,Chicago,M100,Branch,27.0,1.0,5134.37,136.105,422.5796064814815,65+,1,6,99,1,99,4,2.2470187209205297,0.6288772437954723,0
AC00460,0.84,Debit,Austin,M036,ATM,31.0,1.0,2207.54,136.172,307.63979166666667,51-65,1,2,35,0,101,3,0.6567114418805897,0.8881500771645606,0
AC00073,257.18,Debit,Los Angeles,M010,Online,28.0,1.0,13336.15,81.67,482.63208333333336,65+,1,20,9,2,542,4,2.4975066246350663,-0.503040094230466,0
AC00253,767.66,Debit,San Jose,M085,ATM,155.0,1.0,1801.69,193.209,545.6024305555555,51-65,1,38,84,0,273,3,0.6807632350557112,1.4302808264307012,0
AC00320,182.29,Debit,San Diego,M032,Online,123.0,1.0,522.39,13.30,543.6336458333334,51-65,1,36,31,2,84,3,0.376743658961415,-0.6319327694767382,0
AC00462,184.51,Credit,Portland,M021,Online,118.0,1.0,9381.64,169.67,426.64903935185185,51-65,0,32,20,2,207,3,1.3649966044414814,-2.4253074343081877,0
AC00071,451.31,Debit,Fort Worth,M046,ATM,166.0,5.0,2963.29,68.254,335.63193287037035,51-65,1,13,45,0,504,3,0.9065813871319109,0.8935747537252383,0
AC00363,144.1,Debit,Chicago,M065,Branch,30.0,1.0,11523.64,49.29,485.6148263888889,51-65,1,6,64,1,449,3,1.5560645315989978,0.6866417946811346,0
AC00448,72.5,Debit,Fort Worth,M053,ATM,30.0,1.0,12723.62,201.113,573.5996527777778,36-50,1,13,52,0,303,2,0.5691802568962124,1.4083894208697019,0
AC00206,74.11,Credit,Virginia Beach,M065,Online,71.0,4.0,3920.11,147.119,422.665775462963,65+,0,41,64,2,133,4,1.9534946587119761,-2.371952200837087,1
AC00181,22.15,Debit,Denver,M065,Branch,73.0,1.0,7451.83,83.182,550.6561921296296,36-50,1,10,64,1,547,2,0.14995933681631562,0.7829075602528712,0
AC00213,777.92,Debit,Austin,M045,Branch,97.0,1.0,7061.58,194.88,510.55039351851855,51-65,1,2,44,1,279,3,1.261541288056492,0.4770448022191679,0
AC00470,790.07,Debit,Miami,M096,Online,197.0,1.0,985.77,82.75,527.6099189814814,26-35,1,24,95,2,545,1,-1.6906051535042232,-0.07587885851386564,0
AC00451,406.33,Credit,Miami,M066,Branch,103.0,1.0,4298.34,150.83,398.64293981481484,51-65,0,24,65,1,148,3,1.0834835539248089,-1.352540593697411,0
AC00192,767.41,Debit,Fort Worth,M021,ATM,27.0,1.0,12799.34,116.175,423.65319444444447,51-65,1,13,20,0,56,3,1.670901760413627,0.8207719912356668,0
AC00378,4.58,Credit,Atlanta,M099,Online,135.0,1.0,811.24,89.6,381.66175925925927,18-25,0,1,98,2,563,0,-2.1037015929557037,-1.7486898600746785,0
AC00143,447.83,Credit,Atlanta,M030,Branch,88.0,1.0,13273.08,162.151,446.6565162037037,51-65,0,1,29,1,185,3,1.7534409673837,-1.378311150329642,0
AC00499,49.67,Debit,Atlanta,M030,Online,146.0,1.0,842.94,184.4,622.5552199074074,18-25,1,1,29,2,240,0,-2.223377961589719,-0.3680283569242774,0
AC00168,77.83,Credit,Kansas City,M067,Branch,146.0,1.0,2471.53,34.86,312.64618055555553,36-50,0,18,66,1,399,2,0.05404643867195181,-1.314907258235148,0
AC00085,702.87,Debit,Washington,M033,ATM,184.0,1.0,1237.5,216.31,515.6283912037037,18-25,1,42,32,0,344,0,-2.466433093754639,0.9123466953781479,0
AC00144,133.56,Debit,Atlanta,M071,Online,177.0,1.0,783.83,162.58,649.5582407407408,18-25,1,1,70,2,188,0,-2.0863598455909593,-0.0802730666790474,0
AC00185,868.05,Credit,San Diego,M024,Online,119.0,1.0,3931.03,197.52,661.6488541666666,36-50,0,36,23,2,288,2,-0.02245063776203036,-2.1378247793840095,0
AC00338,52.87,Debit,Indianapolis,M055,Branch,70.0,1.0,960.96,91.103,583.6155902777778,18-25,1,16,54,1,566,0,-2.2118047024444976,0.6461396866643218,0
AC00384,179.0,Debit,Houston,M053,ATM,121.0,1.0,7310.88,49.10,424.6727199074074,65+,1,15,52,0,445,4,2.3658175107296766,1.3675128409399027,0
AC00336,1168.26,Credit,Philadelphia,M005,Online,37.0,1.0,1385.74,111.78,510.65592592592594,65+,0,30,4,2,37,4,1.6943265233223472,-2.547823234658384,1
AC00003,384.11,Debit,Fort Worth,M032,ATM,12.0,1.0,7902.52,194.88,538.6464467592592,51-65,1,13,31,0,279,3,1.2251450705993236,1.2220221056769207,0
AC00378,227.61,Debit,Houston,M025,Online,61.0,1.0,4405.28,220.179,454.66059027777777,65+,1,15,24,2,358,4,1.8603260867309472,-0.5094164206454228,0
AC00217,40.83,Debit,Indianapolis,M040,ATM,24.0,1.0,3944.12,1.238,445.64667824074075,36-50,1,16,39,0,1,2,0.14297032777669486,0.9598328303501521,0
AC00280,19.76,Debit,Nashville,M037,ATM,240.0,1.0,1523.04,166.41,583.5972106481481,18-25,1,26,36,0,197,0,-2.259865625203113,1.138283848922188,0
AC00184,484.24,Debit,Raleigh,M019,Branch,77.0,1.0,8042.3,73.108,524.6433912037037,65+,1,33,18,1,515,4,1.9060239153195293,0.34410601758520243,0
AC00456,494.66,Debit,Houston,M009,Online,110.0,1.0,5531.93,133.63,503.62974537037036,26-35,1,15,8,2,91,1,-0.8564169039434354,-0.8441656314416429,0
AC00151,301.47,Debit,Colorado Springs,M040,Branch,291.0,1.0,560.73,36.13,647.6640046296296,18-25,1,7,39,1,405,0,-2.394669486741481,0.6213106716228349,0
AC00366,199.09,Debit,Detroit,M078,Online,89.0,1.0,1658.52,157.47,534.6350694444444,65+,1,11,77,2,166,4,1.6112450920602286,-0.11512069087494167,0
AC00383,38.95,Debit,Los Angeles,M100,Online,50.0,1.0,731.52,211.42,382.642037037037,26-35,1,20,99,2,332,1,-1.4978910104400622,-0.3133320934074664,0
AC00076,515.94,Debit,San Francisco,M049,ATM,37.0,1.0,1389.89,27.215,317.6448726851852,26-35,1,37,48,0,376,1,-1.4763322706822355,0.7937996344671775,0
AC00290,41.93,Debit,Fresno,M055,ATM,136.0,1.0,5081.26,211.45,629.6403472222222,36-50,1,14,54,0,333,2,0.07576711467869535,1.5484837482936917,0
AC00347,137.84,Debit,Omaha,M069,ATM,83.0,1.0,1000.35,195.226,356.6711226851852,26-35,1,29,68,0,281,1,-1.506750349240313,1.0232016996057547,0
AC00034,95.35,Debit,Chicago,M032,Online,131.0,1.0,1639.9,39.163,466.6528125,18-25,1,6,31,2,414,0,-2.168309816715424,-0.5358928753122126,0
AC00373,93.14,Debit,Memphis,M092,Online,151.0,1.0,5473.82,83.207,671.639375,65+,1,22,91,2,548,4,1.6835199558395577,0.3486534043197503,0
AC00382,1427.71,Debit,New York,M086,Branch,159.0,1.0,1729.26,59.208,649.6131481481482,51-65,1,27,85,1,478,3,0.5614324742172525,0.8675288187382718,0
AC00463,79.33,Credit,Las Vegas,M026,Online,109.0,1.0,14798.1,64.15,333.6646527777778,51-65,0,19,25,2,494,3,1.7666393579205992,-2.302416736523415,0
AC00030,76.89,Debit,Chicago,M011,ATM,132.0,1.0,7374.26,199.103,543.5976157407407,51-65,1,6,10,0,293,3,1.0846461948052375,1.1872925554428222,0
AC00431,233.71,Debit,Jacksonville,M040,Online,297.0,1.0,1231.98,114.115,601.6123726851852,18-25,1,17,39,2,48,0,-2.2932426996384936,-0.5166813125413473,0
AC00243,14.92,Debit,Las Vegas,M044,Branch,120.0,1.0,6611.26,56.89,531.6361689814814,26-35,1,19,43,1,468,1,-1.0804317104219154,0.474840517721934,0
AC00499,242.17,Debit,Jacksonville,M032,ATM,147.0,1.0,883.72,111.226,514.6543055555555,51-65,1,17,31,0,36,3,0.6803933351879363,1.0729316835142861,0
AC00065,122.98,Debit,Jacksonville,M020,Online,228.0,1.0,5055.99,113.134,468.6624074074074,65+,1,17,19,2,44,4,2.27483073312336,-0.6371648186407723,0
AC00492,129.35,Debit,Las Vegas,M040,ATM,130.0,1.0,7166.88,179.43,433.6513078703704,51-65,1,19,39,0,230,3,0.9729680009354612,1.0928915469149914,0
AC00062,138.33,Debit,Dallas,M011,Online,69.0,1.0,232.56,31.127,485.5908333333333,18-25,1,9,10,2,389,0,-2.3039081171816203,-0.692663067297398,0
AC00026,39.31,Debit,Portland,M053,Online,178.0,1.0,1236.38,203.197,370.61240740740743,18-25,1,32,52,2,310,0,-2.0673887742114117,-0.720216803979313,0
AC00201,91.85,Debit,Seattle,M040,Online,148.0,1.0,802.09,64.89,384.6400810185185,18-25,1,39,39,2,496,0,-2.336552694729094,-0.7442201013540032,0
AC00377,277.7,Debit,Nashville,M011,Branch,107.0,1.0,1423.2,16.131,500.64788194444446,51-65,1,26,10,1,171,3,0.6044767391920958,0.09072839950507419,0
AC00269,114.03,Debit,Portland,M081,ATM,172.0,1.0,13388.56,10.191,345.6537152777778,51-65,1,32,80,0,5,3,1.5967674538228007,1.052234566096939,0
AC00239,302.63,Credit,San Jose,M052,Branch,10.0,1.0,2801.28,182.225,614.6130902777778,26-35,0,38,51,1,235,1,-1.293356232491516,-1.2651705106802702,0
AC00070,31.19,Debit,Charlotte,M023,ATM,74.0,1.0,5545.96,93.160,558.6566435185185,51-65,1,5,22,0,574,3,0.7328240468272766,1.4281269979166322,0
AC00284,112.91,Credit,Tucson,M031,Online,135.0,1.0,4764.48,53.218,354.5869675925926,26-35,0,40,30,2,462,1,-1.1059757757262232,-2.474781809015362,0
AC00337,742.26,Debit,San Diego,M056,Online,36.0,1.0,7868.19,172.111,502.6291550925926,26-35,1,36,55,2,216,1,-0.9488640401529778,-0.6366361610836095,0
AC00051,256.8,Debit,Charlotte,M014,ATM,80.0,1.0,1128.38,173.232,618.6385532407407,26-35,1,5,13,0,219,1,-1.5533966652520355,1.1471426972587788,0
AC00328,378.68,Debit,Fort Worth,M095,ATM,239.0,1.0,7627.04,31.75,667.6133333333333,51-65,1,13,94,0,390,3,1.1560753272728292,1.9396471287813741,0
AC00064,571.93,Debit,Washington,M048,Online,119.0,1.0,4026.03,113.137,410.59866898148147,51-65,1,42,47,2,45,3,0.6303081691787905,-0.8256553587534288,0
AC00231,26.31,Credit,Austin,M028,Online,163.0,1.0,7095.76,187.199,450.64488425925924,65+,0,2,27,2,247,4,2.5384060786362403,-2.0648447656868965,0
AC00362,205.58,Debit,Portland,M005,Online,159.0,1.0,1501.95,221.206,445.5963194444444,18-25,1,32,4,2,361,0,-2.288180660964978,-0.9242672098419445,0
AC00363,533.61,Debit,Mesa,M043,Online,115.0,1.0,3656.93,66.255,319.66287037037034,36-50,1,23,42,2,503,2,-0.09646893218015239,-0.6810420117119313,0
AC00196,428.62,Debit,Raleigh,M028,Branch,72.0,1.0,3473.24,71.93,517.6724537037037,51-65,1,33,27,1,512,3,0.555969026866182,0.34309329845476827,0
AC00360,361.22,Debit,Raleigh,M028,ATM,167.0,1.0,7061.73,173.135,566.5913078703703,51-65,1,33,27,0,218,3,1.2871937893813987,1.139943322986054,0
AC00499,837.29,Debit,Phoenix,M002,Branch,216.0,1.0,6012.67,217.233,342.6616550925926,18-25,1,31,1,1,347,0,-1.7350880782390226,-0.31406964324145403,0
AC00213,117.25,Credit,Atlanta,M091,Online,73.0,1.0,13694.68,98.39,580.6479050925926,26-35,0,1,90,2,588,1,-0.08192011567148036,-1.449875463709799,1
AC00165,135.27,Debit,Atlanta,M050,ATM,131.0,1.0,9410.51,166.79,451.6617013888889,36-50,1,1,49,0,199,2,0.6085892739863193,1.238558374746235,0
AC00299,185.1,Debit,Albuquerque,M005,Branch,23.0,1.0,6115.63,211.97,453.65949074074075,51-65,1,0,4,1,334,3,0.9356406200798789,0.19717121002143725,0
AC00119,113.54,Debit,Columbus,M036,Online,273.0,1.0,5581.21,155.19,408.64304398148147,36-50,1,8,35,2,157,2,-0.1420745760417452,-0.6325750096672904,0
AC00409,354.96,Debit,Fort Worth,M014,Online,96.0,1.0,6712.94,5.50,340.65325231481484,65+,1,13,13,2,452,4,1.9928378856469273,-0.7031472309250446,0
AC00100,224.22,Debit,Fresno,M086,Branch,37.0,1.0,8400.87,148.234,650.560625,51-65,1,14,85,1,140,3,1.1261690307133192,0.8514735739800522,0
AC00244,737.1,Debit,Washington,M032,ATM,92.0,1.0,4644.19,146.250,473.66674768518516,51-65,1,42,31,0,128,3,0.9105593647765378,0.8624832540660787,0
AC00382,223.22,Debit,Fort Worth,M018,ATM,96.0,1.0,1734.22,66.255,475.65819444444446,26-35,1,13,17,0,503,1,-1.5223979384379729,1.0697661637695675,0
AC00389,557.26,Debit,San Jose,M076,ATM,53.0,1.0,5237.12,197.23,396.6269907407407,65+,1,38,75,0,287,4,1.8067109120035878,1.1929062142277076,0
AC00350,1496.57,Debit,Memphis,M092,Online,95.0,1.0,969.06,182.84,615.6584375,26-35,1,22,91,2,236,1,-1.5045923382018767,-0.20422328925124575,0
AC00275,27.44,Debit,Boston,M057,ATM,164.0,1.0,5950.48,177.172,363.6145833333333,51-65,1,4,56,0,227,3,1.289424097054623,1.2136617270648054,0
AC00231,310.09,Debit,Detroit,M068,Branch,166.0,1.0,9962.5,89.18,345.63984953703704,36-50,1,11,67,1,560,2,0.09513095291920641,0.4658768005990916,0
AC00449,80.38,Debit,Kansas City,M064,Online,116.0,1.0,9662.88,1.238,608.6555787037037,51-65,1,18,63,2,1,3,1.2565175311424261,-0.25171909439513324,0
AC00248,26.1,Credit,Detroit,M032,Branch,115.0,1.0,5243.0,170.154,338.6009143518518,65+,0,11,31,1,210,4,1.9884979784057562,-1.4817552810427153,0
AC00301,845.14,Credit,Oklahoma City,M026,Branch,183.0,1.0,1702.65,8.244,664.6594328703703,65+,0,28,25,1,531,4,1.538272224089701,-1.0105710480534038,0
AC00023,59.73,Debit,Fresno,M019,ATM,56.0,1.0,800.93,186.57,531.6468865740741,26-35,1,14,18,0,246,1,-1.5213043809650477,1.0293555141504696,0
AC00272,758.77,Debit,San Antonio,M009,ATM,114.0,1.0,7231.47,163.69,499.6639930555556,51-65,1,35,8,0,191,3,1.138168022890533,0.8279239918392934,0
AC00377,301.51,Debit,Charlotte,M089,ATM,284.0,1.0,1052.31,193.190,618.6511111111112,18-25,1,5,88,0,272,0,-2.2500746135895544,1.6702384789963978,0
AC00276,418.03,Debit,Austin,M051,Online,161.0,1.0,10721.29,47.167,426.5986458333333,51-65,1,2,50,2,440,3,1.480610633887742,-0.31001001724127286,0
AC00427,118.06,Credit,Las Vegas,M082,Branch,31.0,1.0,13560.63,7.146,529.6244560185186,26-35,0,19,81,1,509,1,-0.060914633318360716,-0.9042513943708762,0
AC00220,483.92,Debit,New York,M092,ATM,115.0,1.0,3138.0,145.179,384.5482523148148,65+,1,27,91,0,125,4,1.720429727873942,1.274076059790772,0
AC00370,78.93,Debit,Mesa,M099,ATM,145.0,1.0,9916.24,211.45,625.6463657407407,36-50,1,23,98,0,333,2,0.1551350102653178,1.765469195411794,0
AC00187,36.63,Debit,Miami,M094,ATM,261.0,1.0,7941.73,16.94,549.6282407407407,65+,1,24,93,0,174,4,2.332126964936651,1.6726629606081103,0
AC00293,87.85,Debit,Colorado Springs,M062,Branch,63.0,1.0,3753.24,184.146,326.61206018518516,36-50,1,7,61,1,238,2,0.13971239951690168,0.2711992098401646,0
AC00203,1001.83,Debit,Philadelphia,M051,Online,55.0,1.0,9733.83,89.18,475.6011226851852,26-35,1,30,50,2,560,1,-0.745120689204446,-0.5103822997141519,0
AC00016,705.34,Debit,Washington,M026,Online,124.0,1.0,5003.22,63.67,418.55511574074075,51-65,1,42,25,2,492,3,0.8172541814565693,-0.7208352636706983,0
AC00189,146.55,Debit,Virginia Beach,M002,Online,124.0,5.0,4087.44,82.75,458.5637037037037,51-65,1,41,1,2,545,3,0.652344982600415,-0.9894499188541567,1
AC00005,116.89,Debit,Columbus,M064,Online,226.0,1.0,4880.31,146.250,349.6495601851852,65+,1,8,63,2,128,4,2.008069007496479,-0.4520797339705867,0
AC00190,106.41,Debit,Los Angeles,M063,Branch,87.0,1.0,1310.38,84.237,657.6454513888889,51-65,1,20,62,1,550,3,0.4452478007815983,0.9164902204789306,0
AC00480,1087.9,Debit,Boston,M053,ATM,103.0,1.0,2513.51,112.86,587.5873495370371,65+,1,4,52,0,42,4,1.892857781934809,1.360002097295278,0
AC00407,584.41,Debit,Las Vegas,M051,ATM,41.0,1.0,4475.22,124.180,671.6386805555555,18-25,1,19,50,0,75,0,-1.8607029636769032,1.2493215415853245,0
AC00195,584.98,Credit,Chicago,M093,Branch,121.0,1.0,6521.05,201.95,510.6545949074074,51-65,0,6,92,1,305,3,1.0928583087572161,-0.8431121457932806,0
AC00260,79.21,Debit,Colorado Springs,M055,Branch,140.0,1.0,1615.04,165.143,345.5933680555556,51-65,1,7,54,1,194,3,0.6640614465391221,0.2827463286700242,0
AC00006,173.13,Credit,Atlanta,M044,Online,288.0,1.0,1490.34,5.50,395.6395023148148,18-25,0,1,43,2,452,0,-2.1134639185008988,-2.1354617009872356,0
AC00294,335.7,Debit,El Paso,M012,ATM,57.0,1.0,6601.44,184.57,643.5989583333334,65+,1,12,11,0,241,4,2.3629214061324126,1.3161446767905376,0
AC00327,1225.5,Credit,Las Vegas,M066,Online,109.0,1.0,8611.17,156.187,342.67329861111114,36-50,0,19,65,2,161,2,0.6060380279686814,-2.3557391307937676,0
AC00013,422.81,Debit,Los Angeles,M036,Branch,193.0,1.0,1929.28,77.92,349.66884259259257,26-35,1,20,35,1,524,1,-1.4956598736626223,0.13826450499917828,0
AC00386,135.43,Debit,San Jose,M031,ATM,92.0,1.0,5315.83,120.170,394.66256944444444,51-65,1,38,30,0,70,3,0.9961298715909417,0.7850052896573804,0
AC00256,584.88,Debit,Philadelphia,M042,ATM,121.0,1.0,548.45,91.204,320.6189351851852,26-35,1,30,41,0,567,1,-1.7389465896278176,0.8940390100682417,0
AC00439,308.94,Debit,Los Angeles,M092,Online,167.0,1.0,1931.66,49.20,580.6474305555555,18-25,1,20,91,2,448,0,-2.100850317186141,-0.03451976075106286,0
AC00088,295.93,Debit,Boston,M021,Branch,117.0,1.0,1050.63,145.179,622.6133912037037,36-50,1,4,20,1,125,2,-0.6885874675668283,0.37215499842598326,0
AC00303,1512.99,Debit,Philadelphia,M071,Online,50.0,1.0,9963.39,195.164,453.62077546296297,18-25,1,30,70,2,280,0,-1.6157692891093416,-0.6624993633932293,0
AC00245,77.44,Debit,Washington,M011,Branch,268.0,1.0,1950.63,195.164,496.65416666666664,51-65,1,42,10,1,280,3,0.5692976783289736,0.10742806954490727,0
AC00188,92.5,Credit,Seattle,M080,Online,70.0,1.0,6295.45,113.137,405.65711805555554,36-50,0,39,79,2,45,2,0.1438325728010617,-2.248817027157819,0
AC00225,97.74,Credit,Los Angeles,M046,Online,137.0,1.0,4113.63,218.238,426.6394212962963,36-50,0,20,45,2,349,2,-0.10356803593334031,-2.1630685692023457,0
AC00278,291.68,Debit,Columbus,M058,ATM,90.0,1.0,1451.02,72.128,454.58613425925927,18-25,1,8,57,0,513,0,-2.238423469218623,1.287982551195559,0
AC00311,56.96,Debit,Albuquerque,M011,ATM,135.0,1.0,1597.85,70.130,496.60333333333335,18-25,1,0,10,0,511,0,-2.167689600525561,1.1224951518025448,0
AC00206,436.8,Debit,Seattle,M082,Online,92.0,1.0,1256.33,19.228,489.6630671296296,26-35,1,39,81,2,261,1,-1.5717963324776645,-0.4428178029545284,0
AC00329,259.49,Debit,Austin,M045,Online,292.0,1.0,7320.61,162.151,513.6497106481481,65+,1,2,44,2,185,4,2.190200453497599,-0.2604737746343013,0
AC00338,726.26,Debit,Omaha,M035,Online,147.0,1.0,2150.38,69.160,629.6201388888888,51-65,1,29,34,2,505,3,0.4290858561074359,-0.26561467154047974,0
AC00409,568.68,Debit,Houston,M075,ATM,101.0,1.0,2940.04,189.248,558.5565162037037,65+,1,15,74,0,258,4,1.7012909978904593,1.5564838514908064,0
AC00114,77.57,Debit,Atlanta,M091,Online,225.0,1.0,12801.93,136.104,326.62885416666666,36-50,1,1,90,2,98,2,1.0410611011270734,-0.36607185631776445,0
